county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Montgomery,Kibbee,State House,156,Republican,Wally Sapp,31,4,1,0
Montgomery,Mount Vernon,State House,156,Republican,Wally Sapp,25,13,2,0
Montgomery,Tarrytown,State House,156,Republican,Wally Sapp,11,0,0,0
Montgomery,Uvalda,State House,156,Republican,Wally Sapp,26,10,1,0
Toombs,39 Newbranch,State House,156,Democrat,Wright Gres,4,6,1,0
Toombs,43 Cedar Crossing,State House,156,Democrat,Wright Gres,2,3,0,0
Toombs,513 VPD,State House,156,Democrat,Wright Gres,98,45,2,0
Toombs,514 STIALC,State House,156,Democrat,Wright Gres,62,32,7,0
Toombs,15361 Lyons,State House,156,Democrat,Wright Gres,37,11,0,0
Toombs,39 Newbranch,State House,156,Republican,Leesa Hagan,92,60,0,0
Toombs,15361 Lyons,State House,156,Republican,Leesa Hagan,127,123,4,0
Toombs,43 Cedar Crossing,State House,156,Republican,Leesa Hagan,83,26,0,0
Toombs,513 VPD,State House,156,Republican,Leesa Hagan,309,286,19,0
Toombs,514 STIALC,State House,156,Republican,Leesa Hagan,115,123,1,0
Toombs,15361 Lyons,State House,156,Republican,Wally Sapp,30,24,0,0
Toombs,39 Newbranch,State House,156,Republican,Wally Sapp,27,10,1,0
Toombs,43 Cedar Crossing,State House,156,Republican,Wally Sapp,44,13,0,0
Toombs,513 VPD,State House,156,Republican,Wally Sapp,54,43,0,0
Toombs,514 STIALC,State House,156,Republican,Wally Sapp,28,19,0,0
