county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional,
Clayton,FOREST PARK 4,CHAIR COMMISSIONER,,,ELDRIN BELL ,80,0,75,5,0,
Clayton,FOREST PARK 5,CHAIR COMMISSIONER,,,ELDRIN BELL ,92,3,87,2,0,
Clayton,FOREST PARK 6,CHAIR COMMISSIONER,,,ELDRIN BELL ,59,0,55,4,0,
Clayton,JONESBORO 1,CHAIR COMMISSIONER,,,ELDRIN BELL ,166,4,150,12,0,
Clayton,JONESBORO 2,CHAIR COMMISSIONER,,,ELDRIN BELL ,186,0,163,23,0,
Clayton,JONESBORO 3,CHAIR COMMISSIONER,,,ELDRIN BELL ,214,2,176,36,0,
Clayton,JONESBORO 4,CHAIR COMMISSIONER,,,ELDRIN BELL ,79,2,67,10,0,
Clayton,JONESBORO 5,CHAIR COMMISSIONER,,,ELDRIN BELL ,134,1,127,6,0,
Clayton,JONESBORO 6,CHAIR COMMISSIONER,,,ELDRIN BELL ,370,5,286,79,0,
Clayton,JONESBORO 7,CHAIR COMMISSIONER,,,ELDRIN BELL ,172,3,146,23,0,
Clayton,JONESBORO 8,CHAIR COMMISSIONER,,,ELDRIN BELL ,85,2,80,3,0,
Clayton,JONESBORO 9,CHAIR COMMISSIONER,,,ELDRIN BELL ,42,0,40,2,0,
Clayton,JONESBORO 10,CHAIR COMMISSIONER,,,ELDRIN BELL ,105,0,90,15,0,
Clayton,JONESBORO 11,CHAIR COMMISSIONER,,,ELDRIN BELL ,242,3,190,49,0,
Clayton,JONESBORO 12,CHAIR COMMISSIONER,,,ELDRIN BELL ,96,0,90,6,0,
Clayton,JONESBORO 13,CHAIR COMMISSIONER,,,ELDRIN BELL ,115,0,98,17,0,
Clayton,JONESBORO 14,CHAIR COMMISSIONER,,,ELDRIN BELL ,399,5,315,78,1,
Clayton,JONESBORO 15,CHAIR COMMISSIONER,,,ELDRIN BELL ,84,1,71,12,0,
Clayton,JONESBORO 16,CHAIR COMMISSIONER,,,ELDRIN BELL ,103,1,95,7,0,
Clayton,JONESBORO 17,CHAIR COMMISSIONER,,,ELDRIN BELL ,155,2,131,22,0,
Clayton,JONESBORO 18,CHAIR COMMISSIONER,,,ELDRIN BELL ,118,1,98,19,0,
Clayton,LAKE CITY,CHAIR COMMISSIONER,,,ELDRIN BELL ,71,0,69,2,0,
Clayton,LOVEJOY 1,CHAIR COMMISSIONER,,,ELDRIN BELL ,222,5,186,31,0,
Clayton,LOVEJOY 2,CHAIR COMMISSIONER,,,ELDRIN BELL ,105,2,85,18,0,
Clayton,LOVEJOY 3,CHAIR COMMISSIONER,,,ELDRIN BELL ,225,0,190,35,0,
Clayton,LOVEJOY 4,CHAIR COMMISSIONER,,,ELDRIN BELL ,204,2,179,23,0,
Clayton,LOVEJOY 5,CHAIR COMMISSIONER,,,ELDRIN BELL ,131,1,116,14,0,
Clayton,MORROW 1,CHAIR COMMISSIONER,,,ELDRIN BELL ,101,0,98,3,0,
Clayton,MORROW 2,CHAIR COMMISSIONER,,,ELDRIN BELL ,138,1,134,3,0,
Clayton,MORROW 3,CHAIR COMMISSIONER,,,ELDRIN BELL ,156,2,149,5,0,
Clayton,MORROW 4,CHAIR COMMISSIONER,,,ELDRIN BELL ,64,0,60,3,1,
Clayton,MORROW 5,CHAIR COMMISSIONER,,,ELDRIN BELL ,233,7,206,20,0,
Clayton,MORROW 6,CHAIR COMMISSIONER,,,ELDRIN BELL ,117,2,107,8,0,
Clayton,MORROW 7,CHAIR COMMISSIONER,,,ELDRIN BELL ,67,4,58,5,0,
Clayton,MORROW 8,CHAIR COMMISSIONER,,,ELDRIN BELL ,128,1,122,5,0,
Clayton,MORROW 9,CHAIR COMMISSIONER,,,ELDRIN BELL ,73,2,68,3,0,
Clayton,OAK 1,CHAIR COMMISSIONER,,,ELDRIN BELL ,52,0,50,2,0,
Clayton,OAK 2,CHAIR COMMISSIONER,,,ELDRIN BELL ,48,0,46,2,0,
Clayton,OAK 3,CHAIR COMMISSIONER,,,ELDRIN BELL ,106,2,99,5,0,
Clayton,OAK 4,CHAIR COMMISSIONER,,,ELDRIN BELL ,106,1,103,2,0,
Clayton,PANHANDLE 1,CHAIR COMMISSIONER,,,ELDRIN BELL ,192,2,171,19,0,
Clayton,PANHANDLE 2,CHAIR COMMISSIONER,,,ELDRIN BELL ,168,0,145,23,0,
Clayton,RIVERDALE 1,CHAIR COMMISSIONER,,,ELDRIN BELL ,163,0,142,21,0,
Clayton,RIVERDALE 2,CHAIR COMMISSIONER,,,ELDRIN BELL ,154,2,140,12,0,
Clayton,RIVERDALE 3,CHAIR COMMISSIONER,,,ELDRIN BELL ,159,0,153,6,0,
Clayton,RIVERDALE 4,CHAIR COMMISSIONER,,,ELDRIN BELL ,156,4,139,13,0,
Clayton,RIVERDALE 5,CHAIR COMMISSIONER,,,ELDRIN BELL ,140,1,120,19,0,
Clayton,RIVERDALE 6,CHAIR COMMISSIONER,,,ELDRIN BELL ,98,5,89,4,0,
Clayton,RIVERDALE 7,CHAIR COMMISSIONER,,,ELDRIN BELL ,70,2,68,0,0,
Clayton,RIVERDALE 8,CHAIR COMMISSIONER,,,ELDRIN BELL ,197,0,177,20,0,
Clayton,RIVERDALE 9,CHAIR COMMISSIONER,,,ELDRIN BELL ,110,0,100,10,0,
Clayton,RIVERDALE 10,CHAIR COMMISSIONER,,,ELDRIN BELL ,33,0,31,2,0,
Clayton,RIVERDALE 11,CHAIR COMMISSIONER,,,ELDRIN BELL ,114,0,107,7,0,
Clayton,RIVERDALE 12,CHAIR COMMISSIONER,,,ELDRIN BELL ,147,0,140,7,0,
Clayton,,CHAIR COMMISSIONER,,,JEFF TURNER,16164,156,14169,1833,6,
Clayton,ELLENWOOD,CHAIR COMMISSIONER,,,JEFF TURNER,541,3,501,37,0,
Clayton,FOREST PARK 1,CHAIR COMMISSIONER,,,JEFF TURNER,122,0,116,6,0,
Clayton,FOREST PARK 2,CHAIR COMMISSIONER,,,JEFF TURNER,160,4,147,9,0,
Clayton,FOREST PARK 3,CHAIR COMMISSIONER,,,JEFF TURNER,171,5,154,12,0,
Clayton,FOREST PARK 4,CHAIR COMMISSIONER,,,JEFF TURNER,133,2,128,3,0,
Clayton,FOREST PARK 5,CHAIR COMMISSIONER,,,JEFF TURNER,202,3,190,9,0,
Clayton,FOREST PARK 6,CHAIR COMMISSIONER,,,JEFF TURNER,98,2,94,2,0,
Clayton,JONESBORO 1,CHAIR COMMISSIONER,,,JEFF TURNER,477,4,412,61,0,
Clayton,JONESBORO 2,CHAIR COMMISSIONER,,,JEFF TURNER,413,2,340,70,1,
Clayton,JONESBORO 3,CHAIR COMMISSIONER,,,JEFF TURNER,547,13,427,107,0,
Clayton,JONESBORO 4,CHAIR COMMISSIONER,,,JEFF TURNER,150,1,127,22,0,
Clayton,JONESBORO 5,CHAIR COMMISSIONER,,,JEFF TURNER,226,3,196,27,0,
Clayton,JONESBORO 6,CHAIR COMMISSIONER,,,JEFF TURNER,390,7,313,70,0,
Clayton,JONESBORO 7,CHAIR COMMISSIONER,,,JEFF TURNER,384,2,288,93,1,
Clayton,JONESBORO 8,CHAIR COMMISSIONER,,,JEFF TURNER,174,1,165,8,0,
Clayton,JONESBORO 9,CHAIR COMMISSIONER,,,JEFF TURNER,107,1,98,8,0,
Clayton,JONESBORO 10,CHAIR COMMISSIONER,,,JEFF TURNER,207,2,177,28,0,
Clayton,JONESBORO 11,CHAIR COMMISSIONER,,,JEFF TURNER,529,8,407,114,0,
Clayton,JONESBORO 12,CHAIR COMMISSIONER,,,JEFF TURNER,251,2,221,28,0,
Clayton,JONESBORO 13,CHAIR COMMISSIONER,,,JEFF TURNER,266,0,220,46,0,
Clayton,JONESBORO 14,CHAIR COMMISSIONER,,,JEFF TURNER,697,6,519,171,1,
Clayton,JONESBORO 15,CHAIR COMMISSIONER,,,JEFF TURNER,135,0,123,12,0,
Clayton,JONESBORO 16,CHAIR COMMISSIONER,,,JEFF TURNER,194,1,184,9,0,
Clayton,JONESBORO 17,CHAIR COMMISSIONER,,,JEFF TURNER,463,2,409,52,0,
Clayton,JONESBORO 18,CHAIR COMMISSIONER,,,JEFF TURNER,210,2,175,33,0,
Clayton,LAKE CITY,CHAIR COMMISSIONER,,,JEFF TURNER,192,4,174,14,0,
Clayton,LOVEJOY 1,CHAIR COMMISSIONER,,,JEFF TURNER,459,4,395,60,0,
Clayton,LOVEJOY 2,CHAIR COMMISSIONER,,,JEFF TURNER,259,1,214,43,1,
Clayton,LOVEJOY 3,CHAIR COMMISSIONER,,,JEFF TURNER,489,5,415,69,0,
Clayton,LOVEJOY 4,CHAIR COMMISSIONER,,,JEFF TURNER,479,1,427,51,0,
Clayton,LOVEJOY 5,CHAIR COMMISSIONER,,,JEFF TURNER,305,1,261,43,0,
Clayton,MORROW 1,CHAIR COMMISSIONER,,,JEFF TURNER,203,3,197,3,0,
Clayton,MORROW 2,CHAIR COMMISSIONER,,,JEFF TURNER,177,1,159,17,0,
Clayton,MORROW 3,CHAIR COMMISSIONER,,,JEFF TURNER,435,7,391,37,0,
Clayton,MORROW 4,CHAIR COMMISSIONER,,,JEFF TURNER,183,0,160,23,0,
Clayton,MORROW 5,CHAIR COMMISSIONER,,,JEFF TURNER,515,10,466,39,0,
Clayton,MORROW 6,CHAIR COMMISSIONER,,,JEFF TURNER,275,4,251,20,0,
Clayton,MORROW 7,CHAIR COMMISSIONER,,,JEFF TURNER,157,0,149,8,0,
Clayton,MORROW 8,CHAIR COMMISSIONER,,,JEFF TURNER,310,0,287,23,0,
Clayton,MORROW 9,CHAIR COMMISSIONER,,,JEFF TURNER,148,1,137,10,0,
Clayton,OAK 1,CHAIR COMMISSIONER,,,JEFF TURNER,98,0,92,6,0,
Clayton,OAK 2,CHAIR COMMISSIONER,,,JEFF TURNER,54,3,49,2,0,
Clayton,OAK 3,CHAIR COMMISSIONER,,,JEFF TURNER,181,0,174,7,0,
Clayton,OAK 4,CHAIR COMMISSIONER,,,JEFF TURNER,180,4,169,7,0,
Clayton,PANHANDLE 1,CHAIR COMMISSIONER,,,JEFF TURNER,340,0,318,22,0,
Clayton,PANHANDLE 2,CHAIR COMMISSIONER,,,JEFF TURNER,365,3,317,44,1,
Clayton,RIVERDALE 1,CHAIR COMMISSIONER,,,JEFF TURNER,293,2,269,22,0,
Clayton,RIVERDALE 2,CHAIR COMMISSIONER,,,JEFF TURNER,300,2,270,28,0,
Clayton,RIVERDALE 3,CHAIR COMMISSIONER,,,JEFF TURNER,351,2,325,24,0,
Clayton,RIVERDALE 4,CHAIR COMMISSIONER,,,JEFF TURNER,322,3,301,18,0,
Clayton,RIVERDALE 5,CHAIR COMMISSIONER,,,JEFF TURNER,279,5,255,19,0,
Clayton,RIVERDALE 6,CHAIR COMMISSIONER,,,JEFF TURNER,209,3,187,19,0,
Clayton,RIVERDALE 7,CHAIR COMMISSIONER,,,JEFF TURNER,123,0,117,5,1,
Clayton,RIVERDALE 8,CHAIR COMMISSIONER,,,JEFF TURNER,396,3,346,47,0,
Clayton,RIVERDALE 9,CHAIR COMMISSIONER,,,JEFF TURNER,220,3,200,17,0,
Clayton,RIVERDALE 10,CHAIR COMMISSIONER,,,JEFF TURNER,91,0,87,4,0,
Clayton,RIVERDALE 11,CHAIR COMMISSIONER,,,JEFF TURNER,246,5,216,25,0,
Clayton,RIVERDALE 12,CHAIR COMMISSIONER,,,JEFF TURNER,283,0,263,20,0,
Clayton,,CC D3,,,WOLE RALPH ,2513,11,2151,351,0,
Clayton,JONESBORO 1,CC D3,,,WOLE RALPH ,220,3,187,30,0,
Clayton,JONESBORO 2,CC D3,,,WOLE RALPH ,217,0,181,36,0,
Clayton,JONESBORO 3,CC D3,,,WOLE RALPH ,199,1,160,38,0,
Clayton,JONESBORO 10,CC D3,,,WOLE RALPH ,26,0,24,2,0,
Clayton,JONESBORO 12,CC D3,,,WOLE RALPH ,113,0,101,12,0,
Clayton,JONESBORO 13,CC D3,,,WOLE RALPH ,134,0,114,20,0,
Clayton,JONESBORO 17,CC D3,,,WOLE RALPH ,220,0,186,34,0,
Clayton,LOVEJOY 1,CC D3,,,WOLE RALPH ,205,0,174,31,0,
Clayton,LOVEJOY 2,CC D3,,,WOLE RALPH ,138,2,108,28,0,
Clayton,LOVEJOY 3,CC D3,,,WOLE RALPH ,186,2,166,18,0,
Clayton,LOVEJOY 4,CC D3,,,WOLE RALPH ,278,1,244,33,0,
Clayton,LOVEJOY 5,CC D3,,,WOLE RALPH ,174,0,147,27,0,
Clayton,PANHANDLE 1,CC D3,,,WOLE RALPH ,205,2,182,21,0,
Clayton,PANHANDLE 2,CC D3,,,WOLE RALPH ,150,0,135,15,0,
Clayton,RIVERDALE 2,CC D3,,,WOLE RALPH ,48,0,42,6,0,
Clayton,,CC D3,,,SHANA M. ROOKS,4597,34,3981,579,3,
Clayton,JONESBORO 1,CC D3,,,SHANA M. ROOKS,424,5,372,47,0,
Clayton,JONESBORO 2,CC D3,,,SHANA M. ROOKS,379,2,320,56,1,
Clayton,JONESBORO 3,CC D3,,,SHANA M. ROOKS,346,6,288,52,0,
Clayton,JONESBORO 10,CC D3,,,SHANA M. ROOKS,27,0,23,4,0,
Clayton,JONESBORO 12,CC D3,,,SHANA M. ROOKS,232,2,207,23,0,
Clayton,JONESBORO 13,CC D3,,,SHANA M. ROOKS,249,0,205,44,0,
Clayton,JONESBORO 17,CC D3,,,SHANA M. ROOKS,399,2,356,41,0,
Clayton,LOVEJOY 1,CC D3,,,SHANA M. ROOKS,418,5,365,48,0,
Clayton,LOVEJOY 2,CC D3,,,SHANA M. ROOKS,214,1,182,30,1,
Clayton,LOVEJOY 3,CC D3,,,SHANA M. ROOKS,355,3,282,70,0,
Clayton,LOVEJOY 4,CC D3,,,SHANA M. ROOKS,405,2,362,41,0,
Clayton,LOVEJOY 5,CC D3,,,SHANA M. ROOKS,262,2,228,32,0,
Clayton,PANHANDLE 1,CC D3,,,SHANA M. ROOKS,322,0,302,20,0,
Clayton,PANHANDLE 2,CC D3,,,SHANA M. ROOKS,374,3,319,51,1,
Clayton,RIVERDALE 2,CC D3,,,SHANA M. ROOKS,191,1,170,20,0,
Clinch,,"CC, P2", P2 - R,,CHAD BROWN ,234,57,111,65,1,
Clinch,Arabia,"CC, P2", P2 - R,,CHAD BROWN ,18,0,16,2,0,
Clinch,Dupont,"CC, P2", P2 - R,,CHAD BROWN ,85,34,39,11,1,
Clinch,Homerville,"CC, P2", P2 - R,,CHAD BROWN ,131,23,56,52,0,
Clinch,,"CC, P2", P2 - R,,NASS HENDLEY JR.,125,5,81,39,0,
Clinch,Arabia,"CC, P2", P2 - R,,NASS HENDLEY JR.,22,0,22,0,0,
Clinch,Dupont,"CC, P2", P2 - R,,NASS HENDLEY JR.,11,3,8,0,0,
Clinch,Homerville,"CC, P2", P2 - R,,NASS HENDLEY JR.,92,2,51,39,0,
Clinch,,"CC, P5", P5 - R,,HENRY MOYLAN,186,45,97,43,1,
Clinch,Dupont,"CC, P5", P5 - R,,HENRY MOYLAN,16,4,8,4,0,
Clinch,Fargo,"CC, P5", P5 - R,,HENRY MOYLAN,54,1,50,3,0,
Clinch,Homerville,"CC, P5", P5 - R,,HENRY MOYLAN,116,40,39,36,1,
Clinch,,"CC, P5", P5 - R,,DALE SMITH,115,8,98,9,0,
Clinch,Dupont,"CC, P5", P5 - R,,DALE SMITH,3,0,3,0,0,
Clinch,Fargo,"CC, P5", P5 - R,,DALE SMITH,82,6,75,1,0,
Clinch,Homerville,"CC, P5", P5 - R,,DALE SMITH,30,2,20,8,0,
Cobb,,"State Representative, District 41",41,DEM,DIANA L. ECKLES,364,26,301,37,0,
Cobb,Cheatham Hill 03,"State Representative, District 41",41,DEM,DIANA L. ECKLES,17,0,14,3,0,
Cobb,Fair Oaks 01,"State Representative, District 41",41,DEM,DIANA L. ECKLES,64,4,53,7,0,
Cobb,Fair Oaks 02,"State Representative, District 41",41,DEM,DIANA L. ECKLES,41,4,34,3,0,
Cobb,Fair Oaks 04,"State Representative, District 41",41,DEM,DIANA L. ECKLES,20,2,18,0,0,
Cobb,Marietta 2B,"State Representative, District 41",41,DEM,DIANA L. ECKLES,20,2,14,4,0,
Cobb,Norton Park 01,"State Representative, District 41",41,DEM,DIANA L. ECKLES,20,1,17,2,0,
Cobb,Oregon 02,"State Representative, District 41",41,DEM,DIANA L. ECKLES,41,3,36,2,0,
Cobb,Oregon 03,"State Representative, District 41",41,DEM,DIANA L. ECKLES,16,1,12,3,0,
Cobb,Oregon 04,"State Representative, District 41",41,DEM,DIANA L. ECKLES,62,5,55,2,0,
Cobb,Oregon 06,"State Representative, District 41",41,DEM,DIANA L. ECKLES,49,2,38,9,0,
Cobb,Smyrna 5A,"State Representative, District 41",41,DEM,DIANA L. ECKLES,14,2,10,2,0,
Cobb,,"State Representative, District 41",41,DEM,MICHAEL SMITH,577,7,529,41,0,
Cobb,Cheatham Hill 03,"State Representative, District 41",41,DEM,MICHAEL SMITH,18,0,18,0,0,
Cobb,Fair Oaks 01,"State Representative, District 41",41,DEM,MICHAEL SMITH,102,3,93,6,0,
Cobb,Fair Oaks 02,"State Representative, District 41",41,DEM,MICHAEL SMITH,61,0,59,2,0,
Cobb,Fair Oaks 04,"State Representative, District 41",41,DEM,MICHAEL SMITH,25,0,24,1,0,
Cobb,Marietta 2B,"State Representative, District 41",41,DEM,MICHAEL SMITH,12,0,9,3,0,
Cobb,Norton Park 01,"State Representative, District 41",41,DEM,MICHAEL SMITH,31,0,27,4,0,
Cobb,Oregon 02,"State Representative, District 41",41,DEM,MICHAEL SMITH,73,0,69,4,0,
Cobb,Oregon 03,"State Representative, District 41",41,DEM,MICHAEL SMITH,8,1,7,0,0,
Cobb,Oregon 04,"State Representative, District 41",41,DEM,MICHAEL SMITH,108,1,100,7,0,
Cobb,Oregon 06,"State Representative, District 41",41,DEM,MICHAEL SMITH,107,0,95,12,0,
Cobb,Smyrna 5A,"State Representative, District 41",41,DEM,MICHAEL SMITH,32,2,28,2,0,
Cobb,,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,16359,725,12853,2769,12,
Cobb,Acworth 1A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,128,12,93,23,0,
Cobb,Acworth 1B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,107,3,76,28,0,
Cobb,Acworth 1C,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,59,2,54,3,0,
Cobb,Addison 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,124,6,104,14,0,
Cobb,Austell 1A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,57,3,43,11,0,
Cobb,Bells Ferry 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,131,7,108,16,0,
Cobb,Bells Ferry 03,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,154,4,133,17,0,
Cobb,Big Shanty 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,83,4,69,10,0,
Cobb,Big Shanty 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,83,4,69,10,0,
Cobb,Baker 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,66,4,51,11,0,
Cobb,Birney 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,89,7,70,12,0,
Cobb,Birney 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,95,6,80,9,0,
Cobb,Bryant 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,17,2,14,1,0,
Cobb,Bryant 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,9,0,9,0,0,
Cobb,Blackwell 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,98,12,80,6,0,
Cobb,Chattahoochee 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,36,2,30,4,0,
Cobb,Cheatham Hill 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,143,5,102,36,0,
Cobb,Cheatham Hill 03,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,238,7,154,77,0,
Cobb,Chalker 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,95,3,83,9,0,
Cobb,Clarkdale 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,39,7,26,6,0,
Cobb,Clarkdale 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,77,6,69,2,0,
Cobb,Cooper 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,67,11,45,11,0,
Cobb,Chestnut Ridge 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,200,0,181,19,0,
Cobb,Dickerson 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,136,4,102,30,0,
Cobb,Dobbins 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,21,0,20,1,0,
Cobb,Dowell 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,123,2,90,31,0,
Cobb,Dodgen 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,115,7,84,24,0,
Cobb,Durham 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,109,2,79,28,0,
Cobb,Davis 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,85,1,78,6,0,
Cobb,Eastside 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,177,5,115,56,1,
Cobb,Eastside 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,276,8,223,45,0,
Cobb,Elizabeth 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,65,4,48,13,0,
Cobb,Elizabeth 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,110,7,85,17,1,
Cobb,Elizabeth 03,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,120,4,95,21,0,
Cobb,Elizabeth 04,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,111,3,86,22,0,
Cobb,Elizabeth 05,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,115,7,92,16,0,
Cobb,East Piedmont 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,67,4,58,4,1,
Cobb,Fair Oaks 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,62,4,46,12,0,
Cobb,Fair Oaks 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,83,9,69,4,1,
Cobb,Fair Oaks 04,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,60,3,48,9,0,
Cobb,Fair Oaks 05,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,23,3,18,2,0,
Cobb,Fullers Park 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,159,10,121,28,0,
Cobb,Ford 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,99,1,86,12,0,
Cobb,Frey 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,94,4,72,18,0,
Cobb,Garrison Mill 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,141,5,121,15,0,
Cobb,Gritters 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,137,9,118,9,1,
Cobb,Harmony-Leland 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,47,4,33,10,0,
Cobb,Harrison 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,166,8,119,39,0,
Cobb,Hightower 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,149,4,116,29,0,
Cobb,Hayes 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,162,3,126,33,0,
Cobb,Kennesaw 1A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,76,0,65,11,0,
Cobb,Kennesaw 2A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,42,3,33,6,0,
Cobb,Kennesaw 2B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,110,2,84,24,0,
Cobb,Kennesaw 3A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,48,1,43,4,0,
Cobb,Kennesaw 4A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,77,3,60,14,0,
Cobb,Kennesaw 5A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,100,5,77,18,0,
Cobb,Kennesaw 5B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,65,0,55,10,0,
Cobb,Kell 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,99,8,87,4,0,
Cobb,Kemp 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,125,4,83,38,0,
Cobb,Kemp 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,211,6,161,44,0,
Cobb,Kemp 03,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,131,6,87,38,0,
Cobb,Lassiter 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,144,6,127,11,0,
Cobb,Lindley 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,48,5,39,4,0,
Cobb,Lost Mountain 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,163,6,96,61,0,
Cobb,Lost Mountain 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,161,4,110,46,1,
Cobb,Lost Mountain 03,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,237,5,145,87,0,
Cobb,Lost Mountain 04,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,104,3,78,23,0,
Cobb,Lewis 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,64,2,52,10,0,
Cobb,Mableton 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,78,6,59,13,0,
Cobb,Mableton 02,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,54,4,47,3,0,
Cobb,Mableton 03,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,103,4,76,23,0,
Cobb,Mableton 04,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,78,4,65,9,0,
Cobb,Mabry 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,91,0,79,12,0,
Cobb,Macland 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,89,4,74,11,0,
Cobb,Murdock 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,217,1,192,24,0,
Cobb,McEachern 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,113,5,90,18,0,
Cobb,McCleskey 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,100,7,84,9,0,
Cobb,McClure 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,57,4,48,5,0,
Cobb,Marietta 1A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,30,0,21,9,0,
Cobb,Marietta 2A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,193,11,120,62,0,
Cobb,Marietta 2B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,244,10,169,65,0,
Cobb,Marietta 3A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,148,2,117,29,0,
Cobb,Marietta 4A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,249,7,177,65,0,
Cobb,Marietta 4B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,84,18,47,18,1,
Cobb,Marietta 4C,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,216,5,124,87,0,
Cobb,Marietta 5A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,31,2,22,7,0,
Cobb,Marietta 5B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,32,4,22,6,0,
Cobb,Marietta 6A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,17,2,11,4,0,
Cobb,Marietta 6B,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,79,0,72,7,0,
Cobb,Marietta 7A,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,23,5,15,3,0,
Cobb,Mars Hill 01,CLERK OF SUPERIOR COURT,,,REBECCA KEATON,91,8,66,17,0,
